Gene_ID,Patient1,Patient2,Patient3,Patient4,Patient5,Patient6,Patient7
ENSG00000270108,11,13,16,6,39,16,22
ENSG00000269910,0,1,0,2,1,2,0
ENSG00000269940,13,15,7,6,11,12,6
ENSG00000269958,15,23,13,16,23,21,20
ENSG00000126215,14,39,11,24,31,25,31
ENSG00000100711,140,175,121,155,102,195,109
ENSG00000253096,0,0,0,0,0,0,0
ENSG00000088808,236,273,156,226,240,280,198
ENSG00000270591,11,17,6,13,4,6,15
ENSG00000202275,0,0,2,0,1,0,0
ENSG00000258735,0,4,5,3,3,2,1
ENSG00000258534,1,0,0,0,1,0,0
ENSG00000258914,0,0,0,0,2,0,0
ENSG00000156411,121,181,138,182,125,228,187
ENSG00000156414,38,30,19,67,64,76,41
ENSG00000227729,1,2,2,2,0,0,2
ENSG00000242894,2,2,1,0,3,2,2
ENSG00000166183,1,5,4,5,0,4,4
ENSG00000207568,0,0,0,0,0,0,0
ENSG00000283165,0,0,0,0,0,0,0
ENSG00000258748,0,0,0,0,0,0,0
ENSG00000066735,4,12,16,9,9,8,7
ENSG00000258913,0,0,0,0,0,0,0
ENSG00000258598,0,0,0,0,0,0,0
ENSG00000222761,0,0,0,0,1,0,4
ENSG00000213159,0,0,0,2,0,0,0
ENSG00000258986,91,122,92,119,85,123,103
ENSG00000184601,4,16,8,16,10,10,11
ENSG00000259037,0,0,0,0,0,0,0
ENSG00000258736,1,0,3,0,0,5,1
ENSG00000260792,6,7,4,6,2,3,1
ENSG00000265291,0,0,0,1,0,0,0
ENSG00000256050,3,2,2,5,1,4,3
ENSG00000203485,167,313,147,339,219,281,241
ENSG00000258858,0,2,3,1,1,0,0
ENSG00000185100,8,8,7,6,5,18,14
ENSG00000184990,40,41,60,49,36,65,79
ENSG00000258430,0,0,0,0,0,0,0
ENSG00000142208,146,134,93,176,151,155,175
ENSG00000179627,1,5,11,4,16,1,9
ENSG00000279140,1,0,0,0,0,0,0
ENSG00000258701,2,7,3,3,4,8,2
ENSG00000239365,1,0,4,0,0,3,0
ENSG00000196183,254,306,295,11,16,16,14
ENSG00000258811,3,4,4,5,2,3,4
ENSG00000258593,2,4,1,0,5,5,3
ENSG00000099814,270,261,256,358,260,361,346
ENSG00000259067,0,2,1,1,4,2,4
ENSG00000166428,19,26,17,22,11,22,29
ENSG00000185567,461,518,342,853,464,538,598
ENSG00000140104,46,50,35,39,61,54,29
ENSG00000170779,6,11,5,2,6,4,10
ENSG00000183484,1,7,7,10,3,14,9
ENSG00000257556,1,8,1,6,4,4,3
ENSG00000280244,0,0,1,0,0,0,1
ENSG00000258154,0,0,0,0,0,0,0
ENSG00000184916,28,42,21,36,31,31,36
ENSG00000273778,0,0,0,1,0,0,0
ENSG00000257622,0,0,0,0,0,0,0
ENSG00000183828,15,19,12,32,12,34,12
ENSG00000185024,154,165,148,183,162,190,179
ENSG00000184887,66,112,51,105,52,110,121
ENSG00000179364,554,723,346,498,553,496,511
ENSG00000279495,30,36,20,34,50,35,33
ENSG00000242085,4,11,4,7,5,4,22
ENSG00000226174,3,14,7,2,0,7,2
ENSG00000251602,17,7,21,22,6,18,7
ENSG00000182979,90,123,59,117,152,123,153
ENSG00000257270,1,2,0,2,0,0,0
ENSG00000182809,47,55,40,94,51,83,40
ENSG00000213145,3,8,3,3,3,2,5
ENSG00000257341,0,1,0,1,0,0,0
ENSG00000185347,9,32,30,13,12,17,15
ENSG00000184986,4,10,8,8,11,19,6
ENSG00000230157,0,0,0,0,0,0,0
ENSG00000234402,2,1,4,0,1,1,4
ENSG00000211890,1,1,0,0,0,1,0
ENSG00000211891,0,0,2,0,0,0,0
ENSG00000211892,2,3,1,0,13,2,0
ENSG00000274172,0,0,0,0,0,0,0
ENSG00000211893,0,3,0,0,4,1,2
ENSG00000277030,0,0,0,0,0,0,0
ENSG00000253364,0,0,0,0,1,1,1
ENSG00000253755,0,0,0,0,5,0,0
ENSG00000213140,2,1,5,0,1,1,3
ENSG00000211895,1,1,0,0,0,1,0
ENSG00000253692,0,0,0,0,0,0,0
ENSG00000211896,0,3,0,0,12,1,0
ENSG00000211897,1,3,0,0,7,1,0
ENSG00000270371,0,0,0,0,0,0,0
ENSG00000211898,1,2,0,1,1,2,2
ENSG00000211899,1,0,0,1,14,0,1
ENSG00000265612,0,0,0,0,0,0,0
ENSG00000264024,0,0,0,0,0,0,0
ENSG00000263413,0,0,0,0,0,0,0
ENSG00000264781,0,0,0,0,0,0,0
ENSG00000211900,0,0,0,0,0,0,0
ENSG00000237111,0,0,0,0,0,0,0
ENSG00000242472,0,0,0,0,0,0,0
ENSG00000240041,0,0,0,0,0,0,0
ENSG00000242887,0,0,0,0,0,0,0
ENSG00000237547,0,0,0,0,0,0,0
ENSG00000211904,0,0,0,0,0,0,0
ENSG00000211905,0,0,0,0,0,0,0
ENSG00000236597,0,0,0,0,0,0,0
ENSG00000227335,0,0,0,0,0,0,0
ENSG00000211907,0,0,0,0,0,0,0
ENSG00000225825,0,0,0,0,0,0,0
ENSG00000211909,0,0,0,0,0,0,0
ENSG00000227196,0,0,0,0,0,0,0
ENSG00000211911,0,0,0,0,0,0,0
ENSG00000211912,0,0,0,0,0,0,0
ENSG00000244620,0,0,0,1,0,0,0
ENSG00000237020,0,0,0,0,0,0,0
ENSG00000211914,0,0,0,0,0,0,0
ENSG00000211915,0,0,0,0,0,0,0
ENSG00000227800,0,0,0,0,0,0,0
ENSG00000211917,0,0,0,0,0,0,0
ENSG00000211918,0,0,0,0,0,0,0
ENSG00000227108,0,0,0,0,0,0,0
ENSG00000211920,0,0,0,0,0,0,0
ENSG00000211921,0,0,0,0,0,0,0
ENSG00000232543,0,0,0,0,0,0,0
ENSG00000211923,0,0,0,0,0,0,0
ENSG00000211924,0,0,0,0,0,0,0
ENSG00000211925,0,0,0,0,0,0,0
ENSG00000237197,0,0,0,0,0,0,0
ENSG00000228131,0,0,0,0,0,0,0
ENSG00000211928,0,0,0,0,0,0,0
ENSG00000233655,0,0,0,0,0,0,0
ENSG00000211930,0,0,0,0,0,0,0
ENSG00000211931,0,0,0,0,0,0,0
ENSG00000226777,4,4,3,0,4,0,2
ENSG00000236170,0,0,0,0,0,0,0
ENSG00000211933,0,0,0,0,0,0,0
ENSG00000254279,0,1,0,0,0,0,0
ENSG00000271968,0,2,3,1,0,0,0
ENSG00000225200,30,45,10,12,22,10,25
ENSG00000211934,0,0,0,1,1,0,0
ENSG00000253780,0,0,0,0,0,0,0
ENSG00000211935,0,0,0,0,0,0,0
ENSG00000276775,1,0,0,0,0,1,0
ENSG00000282122,0,0,0,0,0,0,0
ENSG00000211937,0,0,0,0,0,0,0
ENSG00000253387,0,0,0,0,0,0,0
ENSG00000254053,0,0,0,0,1,0,0
ENSG00000253763,0,0,0,0,0,0,0
ENSG00000211938,0,0,0,0,4,0,0
ENSG00000282639,0,0,0,0,0,0,0
ENSG00000282651,0,0,0,0,0,0,0
ENSG00000211941,0,0,0,0,1,0,0
ENSG00000254215,0,0,0,0,0,0,0
ENSG00000254174,0,0,0,0,0,0,0
ENSG00000211942,1,0,0,0,0,0,0
ENSG00000253412,1,0,1,2,0,0,1
ENSG00000253709,0,0,0,0,0,0,0
ENSG00000211943,0,0,0,0,0,0,0
ENSG00000253458,0,0,0,0,0,0,0
ENSG00000211944,1,0,0,0,0,0,0
ENSG00000283948,1,2,0,0,0,0,0
ENSG00000254046,0,0,0,0,0,0,0
ENSG00000273894,0,1,0,0,0,0,0
ENSG00000211945,0,0,0,1,0,0,1
ENSG00000253883,0,0,0,0,0,0,0
ENSG00000271201,0,0,0,0,0,0,1
ENSG00000211946,0,0,0,0,0,0,0
ENSG00000211947,0,0,0,0,0,0,0
ENSG00000253957,0,0,1,0,0,0,0
ENSG00000253345,0,0,0,0,0,0,0
ENSG00000254045,0,0,0,0,0,0,0
ENSG00000211949,0,0,0,0,0,0,0
ENSG00000211950,1,1,0,0,0,0,0
ENSG00000238275,6,3,3,14,2,4,3
ENSG00000276210,0,2,0,0,0,1,0
ENSG00000253441,0,0,0,0,0,0,1
ENSG00000253367,0,0,0,0,0,0,0
ENSG00000211951,0,0,1,0,0,0,0
ENSG00000253462,0,0,0,0,0,0,0
ENSG00000253482,1,0,0,2,0,0,0
ENSG00000254326,0,0,0,0,0,0,0
ENSG00000211952,0,0,0,0,1,1,0
ENSG00000253149,0,1,0,0,0,0,0
ENSG00000254289,0,0,0,0,0,0,0
ENSG00000270550,0,0,0,0,2,0,0
ENSG00000253491,0,1,0,0,0,0,0
ENSG00000253587,0,0,0,0,0,0,0
ENSG00000231475,0,0,0,0,4,1,0
ENSG00000283607,0,1,0,0,0,0,0
ENSG00000270474,0,0,0,0,0,0,0
ENSG00000211955,0,0,0,0,2,0,0
ENSG00000254203,0,1,0,0,0,0,0
ENSG00000253440,0,0,0,0,0,0,0
ENSG00000211956,1,0,0,0,1,1,0
ENSG00000253325,0,0,0,0,0,0,0
ENSG00000211957,0,0,0,0,0,0,0
ENSG00000253240,0,0,0,0,0,0,0
ENSG00000253359,0,0,0,0,0,0,0
ENSG00000211958,0,0,0,0,0,0,0
ENSG00000253989,0,0,0,0,0,0,0
ENSG00000211959,0,0,0,0,2,0,0
ENSG00000253467,0,0,0,0,0,0,0
ENSG00000228757,0,0,0,0,0,0,0
ENSG00000253294,0,0,0,0,0,0,0
ENSG00000278473,0,0,0,0,0,0,0
ENSG00000228966,7,3,3,14,4,4,4
ENSG00000254228,0,1,0,0,0,0,0
ENSG00000232216,0,0,0,0,0,0,0
ENSG00000283195,0,0,0,0,0,1,0
ENSG00000283562,0,0,0,0,1,0,0
ENSG00000283464,0,0,0,0,0,0,0
ENSG00000270816,0,2,3,1,0,1,0
ENSG00000253465,0,0,0,0,0,0,0
ENSG00000253895,0,0,0,0,0,0,0
ENSG00000211961,0,0,0,0,0,0,0
ENSG00000211962,0,0,0,0,1,1,0
ENSG00000253808,0,0,0,0,0,0,0
ENSG00000229092,1,0,0,0,1,0,0
ENSG00000253862,0,0,0,1,0,0,0
ENSG00000211964,0,0,0,0,7,0,0
ENSG00000211965,0,0,0,0,0,0,0
ENSG00000253386,0,0,0,0,0,0,0
ENSG00000253241,0,0,0,0,0,0,0
ENSG00000211966,0,0,0,0,0,0,0
ENSG00000254167,0,0,0,0,0,0,0
ENSG00000253941,0,0,0,0,0,0,0
ENSG00000253545,0,0,0,0,0,0,0
ENSG00000211967,0,0,0,0,0,0,0
ENSG00000253714,0,0,0,0,0,0,0
ENSG00000275475,0,0,0,0,0,0,0
ENSG00000254395,1,0,0,0,1,1,0
ENSG00000253131,0,0,0,0,0,0,0
ENSG00000253759,0,0,0,0,0,1,0
ENSG00000211968,0,0,0,0,0,0,0
ENSG00000224373,0,0,0,0,1,0,0
ENSG00000253742,0,0,0,0,0,0,0
ENSG00000199480,0,0,0,0,0,0,0
ENSG00000254329,0,0,0,0,0,0,0
ENSG00000211970,0,0,0,0,1,1,0
ENSG00000253132,0,0,0,0,0,0,0
ENSG00000253747,0,1,0,0,0,0,0
ENSG00000253936,0,0,0,0,1,0,0
ENSG00000223648,0,0,0,0,0,1,0
ENSG00000253209,0,0,0,0,0,0,0
ENSG00000253169,0,0,0,0,0,0,0
ENSG00000211972,0,0,0,0,0,0,0
ENSG00000253274,1,2,0,0,0,0,0
ENSG00000223506,2,0,2,1,1,2,1
ENSG00000253820,0,0,0,0,0,0,0
ENSG00000254036,0,0,0,0,0,0,0
ENSG00000253635,1,0,0,0,0,1,0
ENSG00000254052,0,0,0,0,0,0,0
ENSG00000253703,0,0,0,0,0,0,0
ENSG00000211973,0,0,0,0,0,0,0
ENSG00000211974,0,0,1,0,0,0,0
ENSG00000282600,0,0,0,0,0,0,0
ENSG00000281990,1,1,0,0,0,0,0
ENSG00000283571,0,0,0,0,0,0,0
ENSG00000280411,0,0,0,0,0,0,0
ENSG00000274576,0,0,1,0,0,0,0
ENSG00000254056,0,0,1,0,0,0,0
ENSG00000225698,0,0,0,0,0,0,0
ENSG00000211976,0,0,0,0,0,0,0
ENSG00000224650,0,0,0,0,0,0,0
ENSG00000254134,0,0,0,0,0,0,1
ENSG00000254176,0,0,0,0,0,0,0
ENSG00000253247,0,0,0,0,0,0,0
ENSG00000253310,0,0,0,0,0,0,0
ENSG00000265929,0,0,0,0,0,0,0
ENSG00000211978,0,0,0,0,0,0,0
ENSG00000253674,0,0,0,0,0,0,0
ENSG00000275747,2,0,0,0,0,0,0
ENSG00000283906,0,0,0,0,0,0,0
ENSG00000211979,0,0,0,0,0,0,0
ENSG00000253303,0,0,0,0,0,0,0
ENSG00000215567,3,7,4,0,4,1,4
ENSG00000201241,0,1,0,0,0,0,0
ENSG00000258463,0,0,1,0,0,0,0
ENSG00000274347,1,0,1,2,0,0,0
ENSG00000188403,0,1,1,0,0,0,0
ENSG00000258706,1,0,0,0,0,0,0
ENSG00000259337,0,1,0,0,0,1,0
ENSG00000259490,0,0,0,0,0,0,0
ENSG00000270961,0,0,0,0,0,0,0
ENSG00000271317,0,0,0,0,0,0,0
ENSG00000282520,0,0,0,0,1,0,0
ENSG00000282599,0,0,0,0,0,0,0
ENSG00000271336,0,0,0,0,0,0,0
ENSG00000277988,0,0,1,1,0,0,0
ENSG00000259769,0,2,4,0,1,0,0
ENSG00000258397,4,0,0,2,1,1,4
ENSG00000239471,2,2,0,0,0,0,0
ENSG00000258410,2,1,1,2,0,4,2
ENSG00000278935,1,1,4,2,0,1,2
ENSG00000258780,47,53,44,31,20,45,43
ENSG00000258628,12,12,4,12,12,8,2
ENSG00000259156,0,1,0,0,0,0,2
ENSG00000258654,1,0,0,2,8,2,0
ENSG00000180229,1057,1610,923,1412,2843,2018,1558
ENSG00000258488,19,14,17,5,10,10,7
ENSG00000277322,0,3,6,0,1,1,1
ENSG00000258797,0,0,1,2,0,3,1
ENSG00000181984,20,14,20,23,20,20,14
ENSG00000278497,1,7,0,1,0,0,2
ENSG00000258916,32,26,92,4,1,1,2
ENSG00000258707,13,15,13,9,16,5,8
ENSG00000270685,1,5,1,2,2,0,2
ENSG00000278626,1,2,3,1,3,0,0
ENSG00000258590,22,41,15,26,13,17,16
ENSG00000279628,22,24,15,13,7,7,17
ENSG00000260409,48,33,32,34,21,17,17
ENSG00000238478,0,0,2,0,1,0,1
ENSG00000259383,1,0,0,0,0,0,0
ENSG00000259443,0,0,1,1,2,2,0
ENSG00000258420,0,1,0,0,0,0,1
ENSG00000274499,18,15,10,12,19,16,25
ENSG00000259089,0,5,0,1,0,0,1
ENSG00000259214,0,0,0,0,0,0,0
ENSG00000265322,0,0,0,0,0,0,2
ENSG00000230031,1,2,0,3,0,0,0
ENSG00000238489,0,0,0,0,0,0,0
ENSG00000261048,4,0,2,1,0,0,0
ENSG00000261554,0,1,2,3,0,2,0
ENSG00000258799,1,5,0,0,2,1,1
ENSG00000270831,25,35,25,18,16,43,17
ENSG00000266545,0,0,0,0,0,0,0
ENSG00000258710,10,13,4,6,14,10,2
ENSG00000258855,0,0,3,1,0,0,0
ENSG00000258494,1,0,4,1,0,1,0
ENSG00000270824,0,0,0,0,0,0,0
ENSG00000270451,0,0,0,0,0,0,0
ENSG00000282089,0,0,0,0,1,0,0
ENSG00000282268,0,0,0,0,0,0,0
ENSG00000270185,0,0,0,0,0,0,0
ENSG00000259698,0,0,1,1,0,0,0
ENSG00000259025,0,4,4,0,1,0,0
ENSG00000258771,4,0,0,2,1,1,4
ENSG00000243059,2,2,0,0,0,0,0
ENSG00000260986,13,8,3,0,3,2,1
ENSG00000279595,2,1,4,2,0,1,2
ENSG00000258684,46,50,45,27,26,47,43
ENSG00000258883,6,6,12,13,12,8,3
ENSG00000237161,74,54,38,53,72,38,48
ENSG00000247765,66,50,37,28,34,11,20
ENSG00000207289,0,0,2,0,1,0,1
ENSG00000280881,1,0,0,0,0,0,0
ENSG00000280703,0,0,1,1,2,2,0
ENSG00000258415,0,1,0,0,0,0,1
ENSG00000268531,3,0,0,0,0,0,3
ENSG00000258712,17,18,7,13,13,17,24
ENSG00000258767,0,0,0,1,0,0,1
ENSG00000258848,0,5,0,0,0,0,0
ENSG00000277243,0,0,0,0,0,0,2
ENSG00000278522,1,2,0,3,0,0,0
ENSG00000275174,0,0,0,0,0,0,0
ENSG00000281347,24,35,25,16,15,42,17
ENSG00000277841,0,0,0,0,0,0,0
ENSG00000284834,0,1,2,0,0,0,0
ENSG00000284788,1,1,5,1,0,1,0
ENSG00000280709,0,8,1,1,1,2,2
ENSG00000284988,0,0,1,0,0,0,0
ENSG00000279639,0,2,0,0,0,0,0
ENSG00000259324,0,4,1,1,5,0,0
ENSG00000285491,0,1,0,0,0,0,0
ENSG00000285116,0,1,0,2,0,0,0
ENSG00000182974,0,0,1,1,0,0,0
ENSG00000279408,0,0,0,0,0,0,0
ENSG00000279445,0,1,3,1,4,0,0
ENSG00000281113,1,2,0,0,1,0,1
ENSG00000281087,9,8,7,5,7,9,12
ENSG00000281179,1,0,0,0,0,0,0
ENSG00000281550,0,0,0,0,1,0,0
ENSG00000278263,1,0,0,0,1,1,0
ENSG00000280655,0,0,0,0,0,0,0
ENSG00000265793,0,0,0,0,0,0,2
ENSG00000233917,1,2,0,3,0,0,0
ENSG00000200790,0,0,0,0,0,0,0
ENSG00000258585,3,12,3,0,5,4,1
ENSG00000258997,21,25,24,18,15,44,16
ENSG00000264902,0,0,0,0,0,0,0
ENSG00000283524,0,0,3,0,0,0,0
ENSG00000285405,1,0,5,1,0,1,0
ENSG00000284500,0,1,2,1,0,0,0
ENSG00000258721,0,5,0,0,1,0,0
ENSG00000285472,0,0,0,0,1,1,1
ENSG00000283680,0,3,1,1,5,0,0
ENSG00000285135,0,1,0,0,0,0,0
ENSG00000284892,0,1,0,2,0,0,0
ENSG00000274102,0,2,3,2,3,0,0
ENSG00000183706,0,0,0,0,0,0,0
ENSG00000259435,0,1,3,0,4,0,0
ENSG00000260739,1,2,0,0,1,0,0
ENSG00000223877,9,7,7,5,7,9,13
ENSG00000270505,1,0,0,0,0,0,0
ENSG00000271288,0,0,0,0,1,0,0
ENSG00000259261,1,0,0,0,1,1,0
ENSG00000270356,0,0,0,0,0,0,0
ENSG00000271507,0,0,1,0,0,0,0
ENSG00000221641,0,0,1,0,0,0,0
ENSG00000259098,2,2,3,16,2,3,1
ENSG00000258732,4,8,0,7,5,9,7
ENSG00000274835,0,6,1,2,3,0,1
ENSG00000273679,29,23,35,21,35,11,21
ENSG00000274279,30,23,92,4,1,1,2
ENSG00000185182,3,4,8,8,9,12,6
ENSG00000274568,1,7,0,1,0,0,2
ENSG00000275363,0,1,1,2,0,2,1
ENSG00000277865,2,3,6,0,1,1,2
ENSG00000281909,19,20,20,6,10,13,7
ENSG00000276550,1437,1759,944,1565,2962,2144,1618
ENSG00000277561,139,58,90,56,85,90,139
ENSG00000277515,0,1,0,2,0,0,0
ENSG00000276141,159,151,123,92,216,143,103
ENSG00000277435,4,7,3,3,8,1,1
ENSG00000283273,0,1,1,4,6,1,6
ENSG00000277867,2,11,5,11,2,5,4
ENSG00000275325,83,80,144,100,126,249,115
ENSG00000277755,0,0,0,1,0,0,0
ENSG00000274253,73,76,78,94,62,79,46
ENSG00000259425,29,19,15,15,17,15,23
ENSG00000170113,420,566,551,486,418,513,563
ENSG00000140157,68,79,91,68,64,97,57
ENSG00000273749,294,403,248,247,355,375,379
ENSG00000275835,158,187,163,173,148,257,272
ENSG00000276172,2,6,8,20,5,5,8
ENSG00000273976,1,0,3,0,1,2,2
ENSG00000277505,0,0,1,0,0,1,0
ENSG00000175676,21,15,21,21,18,21,16
ENSG00000273981,1,7,0,1,0,0,1
ENSG00000274099,10,8,6,8,9,12,2
ENSG00000278541,1,1,0,0,1,0,0
ENSG00000276941,0,0,0,0,0,0,0
ENSG00000278552,0,7,1,0,0,1,0
ENSG00000259414,31,21,21,8,13,17,7
ENSG00000274471,53,62,42,40,63,63,59
ENSG00000273756,0,0,1,0,1,2,2
ENSG00000260399,0,0,1,0,0,2,0
ENSG00000261739,128,42,54,29,72,67,44
ENSG00000278222,1,7,0,1,0,0,2
ENSG00000261418,29,30,18,9,9,14,7
ENSG00000174450,2,0,2,0,1,0,7
ENSG00000265673,0,0,0,0,1,1,0
ENSG00000179455,15,37,6,19,30,25,30
ENSG00000260978,3,5,2,1,7,5,4
ENSG00000254585,12,20,19,47,15,22,25
ENSG00000182636,98,55,58,102,64,165,129
ENSG00000206616,0,1,0,0,0,0,0
ENSG00000260232,12,5,3,8,6,9,7
ENSG00000259905,170,181,127,143,76,135,155
ENSG00000260551,11,20,7,15,10,7,13
ENSG00000260780,0,0,0,0,0,0,0
ENSG00000260959,2,3,2,2,1,0,2
ENSG00000286110,12,14,9,1,10,3,7
ENSG00000185823,38,20,28,28,19,36,29
ENSG00000128739,178,239,132,229,125,175,249
ENSG00000280118,14,32,6,13,21,24,11
ENSG00000241061,44,48,39,31,42,37,43
ENSG00000242088,5,5,2,5,5,4,5
ENSG00000273173,25,55,39,33,33,41,31
ENSG00000214265,0,0,0,0,0,0,0
ENSG00000224078,15711,19964,17676,11617,14496,15026,14597
ENSG00000276314,0,0,0,0,0,0,0
ENSG00000279192,0,0,0,0,0,0,0
ENSG00000276610,0,0,0,0,0,0,0
ENSG00000239014,0,0,0,0,0,0,0
ENSG00000257647,0,0,0,0,0,0,0
ENSG00000274640,0,0,0,0,0,0,0
ENSG00000207063,97390,39500,46792,222,69275,51689,29455
ENSG00000207001,101382,42646,45182,344,80954,67958,29276
ENSG00000207014,211060,107178,100816,976,187858,131748,67917
ENSG00000275529,0,0,0,0,0,0,0
ENSG00000207191,207780,107160,98723,333,169120,119790,61596
ENSG00000207442,74394,36058,38007,382,54626,41780,24036
ENSG00000207133,207780,107163,98728,339,169136,119791,61605
ENSG00000207093,86685,43434,44985,937,69602,53249,32243
ENSG00000206727,211065,107179,100818,976,187865,131754,67923
ENSG00000200661,3,1,2,3,38,3,0
ENSG00000206609,2554,1162,1396,1629,3159,2436,1042
ENSG00000207197,1705,1568,1921,2815,1660,1579,465
ENSG00000207137,222,171,158,203,321,203,72
ENSG00000206621,26700,21615,36990,8754,15902,12595,5462
ENSG00000207174,41122,21695,36331,23490,42408,30794,15684
ENSG00000207263,4630,1977,5954,3575,8798,6679,2026
ENSG00000206656,31267,21629,36241,11039,26416,15991,7661
ENSG00000206688,1112,2672,836,2899,965,4539,363
ENSG00000207460,31268,21633,36238,11035,26369,15980,7666
ENSG00000261069,0,0,0,0,0,0,0
ENSG00000278715,0,0,0,0,0,0,0
ENSG00000277785,0,0,0,0,0,0,0
ENSG00000275127,0,0,0,0,0,0,0
ENSG00000207375,34839,15119,22570,23233,37952,29077,14534
ENSG00000279735,12,14,8,13,6,16,5
ENSG00000207279,7145,2277,10787,6034,16448,10399,3179
ENSG00000252326,4393,2152,5034,4170,8427,5128,2119
ENSG00000251815,0,0,0,0,0,0,0
ENSG00000251896,0,0,0,0,0,0,0
ENSG00000278123,0,0,0,0,0,0,0
ENSG00000207245,13049,5454,11127,13912,28410,17022,6466
ENSG00000252277,3,3,2,4,6,5,2
ENSG00000279050,0,0,0,0,0,0,0
ENSG00000212428,14,38,14,7,12,7,27
ENSG00000270814,39,54,21,33,27,25,43
ENSG00000201831,266,43,296,116,212,229,143
ENSG00000199712,4593,170,7334,6201,10150,8191,3949
ENSG00000199970,7220,5,15077,31683,8858,5891,2773
ENSG00000200680,632,30,928,613,886,704,292
ENSG00000200503,7397,62,3599,3734,5991,6349,4939
ENSG00000200812,2777,45,6233,2032,3747,2495,1270
ENSG00000278089,0,0,0,0,0,0,0
ENSG00000200726,5974,34,9539,4935,8546,5509,3554
ENSG00000199782,35522,52,55423,32617,48824,37067,21855
ENSG00000201943,20523,27,35113,19423,30551,23146,14514
ENSG00000200486,33566,41,54619,31933,53462,38745,21546
ENSG00000199453,35432,51,55315,32622,48712,37036,21775
ENSG00000273835,0,0,0,0,0,0,0
ENSG00000199960,4609,26,6322,3560,6395,4983,2101
ENSG00000201679,14036,39,22084,14764,20727,16221,9336
ENSG00000200757,10504,40,16900,8330,16619,11279,5646
ENSG00000201482,71698,130,98921,54976,95187,73019,38476
ENSG00000200163,71608,131,98800,55016,95036,72898,38474
ENSG00000199968,71614,131,98799,55016,95059,72919,38474
ENSG00000201969,16112,23,27799,32607,19337,13802,7678
ENSG00000199833,7090,15,8689,4016,7473,3762,2238
ENSG00000201326,9541,18,19840,31928,12860,8760,3979
ENSG00000201331,14901,44,28343,13605,20315,18529,10792
ENSG00000200398,3,2,15,5,3,4,1
ENSG00000199489,30,4,46,51,50,17,16
ENSG00000275524,0,0,0,0,0,0,0
ENSG00000201300,212,2,431,91,212,181,28
ENSG00000200801,3,0,3,0,0,0,0
ENSG00000199704,33552,42,54610,31928,53444,38749,21539
ENSG00000200987,9114,25,15423,10156,14250,11475,5873
ENSG00000202188,3105,8,5525,2619,3982,2653,2245
ENSG00000200949,13168,38,19052,11596,21034,14768,5803
ENSG00000200593,10745,52,16267,8933,17003,9430,5195
ENSG00000199311,13055,56,19001,16182,23426,18859,11363
ENSG00000201992,1164,4,1793,784,1700,913,400
ENSG00000202499,33589,42,54638,31929,53494,38801,21566
ENSG00000200638,372,3,807,219,500,394,82
ENSG00000201907,19645,72,29913,18355,29765,21486,13262
ENSG00000200564,10940,85,14690,10291,15364,11373,6876
ENSG00000272460,16205,26,19780,14160,23058,18254,8896
ENSG00000200478,9575,36,12437,7998,12290,10502,6221
ENSG00000201143,15220,48,22366,14553,21428,16443,9242
ENSG00000202373,33536,41,54599,31925,53419,38738,21510
ENSG00000202261,12893,43,20617,12915,19668,13878,7706
ENSG00000280234,156,205,97,139,179,128,121
ENSG00000212380,3,8,6,4,2,2,2
ENSG00000276844,0,0,0,0,0,0,0
ENSG00000212528,2,1,0,3,1,4,4
ENSG00000201634,232,101,329,154,300,238,100
ENSG00000239169,14804,108,35203,10392,19809,15919,5760
ENSG00000114062,1377,1626,1362,1188,1323,1190,1323
ENSG00000261529,121,89,57,99,75,72,129
ENSG00000235731,20,37,29,13,19,20,22
ENSG00000223628,0,1,4,1,0,1,5
ENSG00000206190,55,88,67,66,100,113,79
ENSG00000274307,3,9,4,9,12,10,4
ENSG00000222123,0,1,0,0,0,0,3
ENSG00000266517,0,0,1,1,1,1,0
ENSG00000259011,0,0,0,1,0,0,0
ENSG00000206187,4,3,2,3,4,10,6
ENSG00000258965,3,5,5,1,1,5,1
ENSG00000212604,1,0,0,0,2,0,0
ENSG00000258931,0,0,2,0,1,0,0
ENSG00000259150,1,0,0,0,1,0,2
ENSG00000235160,1,1,2,1,0,3,2
ENSG00000166206,1095,1191,1439,991,900,1285,874
ENSG00000278840,6,8,4,1,5,7,4
ENSG00000235518,15,10,23,5,6,11,7
ENSG00000242793,1,1,1,0,2,5,0
ENSG00000186297,311,350,419,388,202,349,280
ENSG00000259122,0,1,2,0,2,0,0
ENSG00000182256,164,265,244,214,117,207,144
ENSG00000228740,10,4,7,6,6,10,9
ENSG00000214254,2,13,6,3,5,11,4
ENSG00000200326,0,2,0,2,0,0,0
ENSG00000258624,4,2,8,3,12,13,6
ENSG00000261426,25,38,29,29,12,30,28
ENSG00000258970,2,6,1,1,0,4,0
ENSG00000259152,1,0,1,3,4,1,3
ENSG00000259168,0,0,1,0,0,1,0
ENSG00000258594,0,0,1,0,0,1,0
ENSG00000258853,0,0,0,5,0,0,1
ENSG00000104044,18,36,19,24,13,27,21
ENSG00000232394,0,0,0,0,0,0,0
ENSG00000228992,3,2,4,0,1,2,1
ENSG00000128731,1562,2086,1398,1803,2288,2236,2152
ENSG00000256338,46,50,26,60,35,74,27
ENSG00000261401,28,18,16,8,8,15,7
ENSG00000261561,1,0,0,0,0,0,0
